LAT,LON,YEAR,MO,DY,RH2M,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,T2M_MIN,T2M_MAX,T2MDEW
31.31841,-92.45799,2020,12,27,94.57,16.79,2.94,4.03,0.84,17.63,8.23
31.31841,-92.45799,2020,12,28,94.73,11.73,1.86,4.71,8.61,20.34,12.83
31.31841,-92.45799,2020,12,29,92.74,10.77,2.78,3.54,8.41,19.19,12.49
31.31841,-92.45799,2020,12,30,97.93,8.65,1.72,2.94,11.88,20.53,15.78
31.31841,-92.45799,2020,12,31,96.47,7.06,4.57,6.32,13.26,20.32,16.62
31.31841,-92.45799,2021,1,1,83.3,8.57,3.56,4.88,3.57,12.14,5.72
31.31841,-92.45799,2021,1,2,85.07,8.58,3.21,4.5,1.92,10.5,2.9
31.31841,-92.45799,2021,1,3,85.54,13.92,1.23,4.68,0.65,14.57,4.21
31.31841,-92.45799,2021,1,4,91.87,15.23,1.74,2.97,4.13,19.36,8.97
31.31841,-92.45799,2021,1,5,79.86,12.61,1.97,4.94,3.27,15.88,5.25
31.31841,-92.45799,2021,1,6,90.94,12.07,2.2,4.09,2.86,14.93,7.43
31.31841,-92.45799,2021,1,7,90.22,7.7,3.65,4.22,3.51,11.21,5.96
31.31841,-92.45799,2021,1,8,84.18,9.3,2.45,1.87,0.46,9.76,2.37
31.31841,-92.45799,2021,1,9,84.67,8.83,1.34,3.67,-1.29,7.54,-0.2
31.31841,-92.45799,2021,1,10,89.74,7.19,2.09,2.41,-1.83,5.36,-0.13
31.31841,-92.45799,2021,1,11,94.27,6.26,1.77,2.44,-3.02,3.24,-0.6
31.31841,-92.45799,2021,1,12,82.18,11.99,1.74,3.34,-3.6,8.4,-0.35
31.31841,-92.45799,2021,1,13,86.94,13.18,1.67,5.46,-0.56,12.62,2.93
31.31841,-92.45799,2021,1,14,92.18,15.45,2.88,4.18,2.35,17.8,7.77
31.31841,-92.45799,2021,1,15,71.44,10.32,3.28,4.16,1.26,11.58,1.01
31.31841,-92.45799,2021,1,16,75.56,12.09,1.72,2.84,-1.29,10.8,0.44
31.31841,-92.45799,2021,1,17,80.14,14.36,2.34,3.8,0.32,14.67,3
31.31841,-92.45799,2021,1,18,75.79,14.19,2.47,6.23,1.44,15.63,3.83
31.31841,-92.45799,2021,1,19,90.61,13.05,3.57,5.93,6.59,19.64,10.98
31.31841,-92.45799,2021,1,20,90.24,7.65,2.65,5.85,9.18,16.83,10.74
31.31841,-92.45799,2021,1,21,97.49,7.09,3.13,5.81,12.71,19.8,15.8
31.31841,-92.45799,2021,1,22,94.09,7.94,3.3,5.32,11.08,19.02,14.18
31.31841,-92.45799,2021,1,23,93.77,6.7,1.42,2.52,9.49,16.19,11.22
31.31841,-92.45799,2021,1,24,97.49,10.62,1.62,1.83,10.93,21.56,15.72
31.31841,-92.45799,2021,1,25,95.8,5.21,3.8,4.03,16.88,22.1,18.78
31.31841,-92.45799,2021,1,26,83.07,6.67,1.67,3.39,12.5,19.18,12.2
31.31841,-92.45799,2021,1,27,82.68,10.13,3.72,4.26,6.09,16.21,9.14
31.31841,-92.45799,2021,1,28,78.71,8.52,2.95,2.74,1.82,10.34,1.97
31.31841,-92.45799,2021,1,29,81.82,14.65,1.04,3.96,-0.02,14.63,3.73
31.31841,-92.45799,2021,1,30,97.66,14.12,3.83,5.86,5.19,19.3,12.19
31.31841,-92.45799,2021,1,31,84,10.27,2.66,1.78,6.2,16.46,9.8
31.31841,-92.45799,2021,2,1,79.44,10.5,2.54,3.23,1.45,11.95,2.63
31.31841,-92.45799,2021,2,2,78.4,12.54,1.03,2.84,-0.42,12.12,1.57
31.31841,-92.45799,2021,2,3,78.98,15.92,1.34,4.87,-1.1,14.82,3.06
31.31841,-92.45799,2021,2,4,95.1,14.48,4.14,4.43,4.97,19.45,12
31.31841,-92.45799,2021,2,5,79.65,5.11,2.97,4.37,4.96,10.06,4.34
31.31841,-92.45799,2021,2,6,94.44,7.62,2.61,5.5,5.48,13.1,8.26
31.31841,-92.45799,2021,2,7,81.58,9.81,3.12,5.64,4.54,14.35,5.34
31.31841,-92.45799,2021,2,8,94.81,10.83,1.85,2.17,3.76,14.58,8.49
31.31841,-92.45799,2021,2,9,85.8,12.72,1.62,4.05,11,23.71,14.24
31.31841,-92.45799,2021,2,10,96,8.58,1.87,3.85,12.82,21.39,15.91
31.31841,-92.45799,2021,2,11,95.36,11.47,3.82,4.5,1.86,13.33,6.09
31.31841,-92.45799,2021,2,12,88.04,4.45,0.7,0.85,-1.29,3.15,-1.04
31.31841,-92.45799,2021,2,13,82.4,5.28,1.44,1.29,-2.11,3.17,-2.68
31.31841,-92.45799,2021,2,14,84.82,5.37,1.01,1.14,-4.89,0.48,-4.5
31.31841,-92.45799,2021,2,15,85.44,6.54,2.12,1.89,-10.04,-3.49,-7.95
31.31841,-92.45799,2021,2,16,83.62,10.22,1.09,3.13,-12.86,-2.64,-10.47
31.31841,-92.45799,2021,2,17,99.29,10.85,2.35,2.96,-10.88,-0.03,-4.48
31.31841,-92.45799,2021,2,18,96.34,5.57,2.06,1.75,-5.52,0.05,-3.29
31.31841,-92.45799,2021,2,19,96.11,8.2,1.75,1.16,-7.57,0.63,-4.39
31.31841,-92.45799,2021,2,20,89.41,14.67,2.31,5.96,-8.4,6.27,-2.91
31.31841,-92.45799,2021,2,21,100,15.47,1.19,3.41,-2.17,13.29,6.42
31.31841,-92.45799,2021,2,22,72.08,9.25,3.08,5.35,7.91,17.16,7.27
31.31841,-92.45799,2021,2,23,76.41,17.81,1.56,5.65,2.46,20.26,6.81
31.31841,-92.45799,2021,2,24,97.98,17.72,1.97,1.98,4.41,22.13,13.38
31.31841,-92.45799,2021,2,25,92.04,10.97,2.63,5.35,13.07,24.04,16.52
31.31841,-92.45799,2021,2,26,92.12,9.16,3.16,2.99,15.16,24.31,17.5
31.31841,-92.45799,2021,2,27,95.47,6.8,2.62,3.28,16.36,23.15,18.92
31.31841,-92.45799,2021,2,28,92.39,7.85,3.61,3.93,18.05,25.9,20.09
31.31841,-92.45799,2021,3,1,94.81,10.25,5.49,7.11,8.88,19.13,13.32
31.31841,-92.45799,2021,3,2,88.88,7.66,3.3,3.18,2.9,10.56,5.49
31.31841,-92.45799,2021,3,3,73.49,14.78,1.69,2.79,1.45,16.23,4.31
31.31841,-92.45799,2021,3,4,67.91,13.88,1.89,4.24,5.92,19.8,6.8
31.31841,-92.45799,2021,3,5,84.23,11.55,2.31,4.8,7.24,18.79,9.81
31.31841,-92.45799,2021,3,6,76.12,9.98,2.65,1.56,5.41,15.39,6.03
31.31841,-92.45799,2021,3,7,75.15,14.42,2.07,3.29,2.23,16.66,4.88
31.31841,-92.45799,2021,3,8,74.15,17.7,1.45,4.43,1.79,19.49,6.13
31.31841,-92.45799,2021,3,9,84.77,14.53,2.21,3.68,6.4,20.93,11.25
31.31841,-92.45799,2021,3,10,87.77,11.08,3.34,3.41,12.7,23.77,15.65
31.31841,-92.45799,2021,3,11,87.51,9.32,2.87,2.76,14.24,23.56,16.71
31.31841,-92.45799,2021,3,12,86.95,10.86,1.87,2.09,14.95,25.81,17.54
31.31841,-92.45799,2021,3,13,89.34,10.31,1.17,3.34,14.1,24.42,17.32
31.31841,-92.45799,2021,3,14,89.26,10.24,3.85,4.59,14.5,24.74,17.67
31.31841,-92.45799,2021,3,15,87.43,7.67,2.09,3.3,18.92,26.6,19.66
31.31841,-92.45799,2021,3,16,89.77,7.8,2.3,2.04,19.15,26.95,20.41
