LAT,LON,YEAR,MO,DY,RH2M,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,T2M_MIN,T2M_MAX,T2MDEW
40.72981,-74.00989,2020,12,26,74.08,4.13,2.34,2.9,-5.01,-0.88,-7.26
40.72981,-74.00989,2020,12,27,75.69,6.74,2.14,3.59,-4.24,2.51,-5.32
40.72981,-74.00989,2020,12,28,94.46,9.28,2.26,2.42,-1.64,7.63,1.68
40.72981,-74.00989,2020,12,29,76.68,4.9,3.71,4.77,-3.13,1.76,-4.16
40.72981,-74.00989,2020,12,30,81.64,5.74,4.28,7.49,-2.99,2.75,-2.67
40.72981,-74.00989,2020,12,31,94.33,7.3,3.96,5.98,-1.82,5.48,1.82
40.72981,-74.00989,2021,1,1,90.49,6.02,2.27,3.7,-2.87,3.15,-1.2
40.72981,-74.00989,2021,1,2,93.33,7.84,5.42,8.64,-1.2,6.64,1.75
40.72981,-74.00989,2021,1,3,96.34,4.56,1.78,1.37,-1.46,3.1,0.14
40.72981,-74.00989,2021,1,4,92.26,6.36,0.86,1.3,-1.3,5.06,0
40.72981,-74.00989,2021,1,5,90.64,5.11,0.92,3.07,-1.4,3.72,-0.75
40.72981,-74.00989,2021,1,6,85.37,5.37,2.67,2.84,-2.05,3.31,-2.26
40.72981,-74.00989,2021,1,7,83.03,7.47,2.1,2.06,-4.1,3.37,-3.69
40.72981,-74.00989,2021,1,8,83.54,7.99,1.63,2.8,-5.29,2.7,-4.51
40.72981,-74.00989,2021,1,9,77.19,7.85,1.11,1.14,-6.6,1.25,-5.95
40.72981,-74.00989,2021,1,10,84.26,8.33,2.21,2.84,-4.87,3.46,-3.9
40.72981,-74.00989,2021,1,11,90.43,6.52,1.97,3.48,-5.88,0.65,-3.92
40.72981,-74.00989,2021,1,12,82.9,8.59,1.66,3.31,-3.79,4.79,-2.73
40.72981,-74.00989,2021,1,13,85.74,7.18,2.35,4.9,-3.06,4.12,-1.96
40.72981,-74.00989,2021,1,14,90.19,6.97,2.18,3.82,-0.05,6.92,1.19
40.72981,-74.00989,2021,1,15,99.18,5.78,4.18,6.65,-0.08,5.7,2.86
40.72981,-74.00989,2021,1,16,95.56,7.15,2.86,4.47,-0.74,6.41,2.67
40.72981,-74.00989,2021,1,17,86.64,6.54,3.24,3.33,-1.34,5.2,-0.63
40.72981,-74.00989,2021,1,18,88.29,6.51,2.07,2.21,-1.12,5.39,-0.49
40.72981,-74.00989,2021,1,19,85.33,5.97,2.37,2.49,-2.4,3.57,-2.03
40.72981,-74.00989,2021,1,20,80.12,6.77,5.37,6.96,-4.09,2.68,-3.87
40.72981,-74.00989,2021,1,21,84.34,9.63,4.36,6.04,-5.33,4.31,-3.3
40.72981,-74.00989,2021,1,22,84.75,6.6,1.75,2.25,-1.72,4.88,-0.95
40.72981,-74.00989,2021,1,23,70.04,3.18,3.8,4.49,-4.97,-1.79,-7.95
40.72981,-74.00989,2021,1,24,70.24,5.98,2.97,3.71,-7.3,-1.32,-8.99
40.72981,-74.00989,2021,1,25,78.46,8.93,1.74,3.01,-7.67,1.26,-6.08
40.72981,-74.00989,2021,1,26,91.85,5.42,4.51,6.23,-4.46,0.96,-2.41
40.72981,-74.00989,2021,1,27,86.74,6.55,5.15,6.87,-4.06,2.49,-2.63
40.72981,-74.00989,2021,1,28,73.12,5.85,4.06,5.3,-7.16,-1.32,-8.29
40.72981,-74.00989,2021,1,29,68.12,4.08,5.03,6.4,-10,-5.92,-12.96
40.72981,-74.00989,2021,1,30,76.4,10.17,2.21,1.84,-11.11,-0.94,-10.42
40.72981,-74.00989,2021,1,31,79.93,4.32,3.76,5.4,-8.91,-4.59,-9.37
40.72981,-74.00989,2021,2,1,96.28,4.89,3.71,5.9,-5.14,-0.25,-2.56
40.72981,-74.00989,2021,2,2,95.81,3.72,2.98,3.82,-3.89,-0.17,-1.72
40.72981,-74.00989,2021,2,3,92.66,4.83,1.05,2.08,-4.8,0.03,-3.65
40.72981,-74.00989,2021,2,4,92.8,6.07,1.89,3.67,-5.13,0.93,-3.74
40.72981,-74.00989,2021,2,5,95.49,6.49,3.11,4.51,-3.61,2.89,-0.84
40.72981,-74.00989,2021,2,6,87.79,10.59,4.07,6.39,-7.22,3.38,-3.42
40.72981,-74.00989,2021,2,7,95.26,8.37,3.81,5.2,-7.24,1.13,-2.15
40.72981,-74.00989,2021,2,8,77.75,11.03,3.31,5.63,-14.15,-3.12,-11.11
40.72981,-74.00989,2021,2,9,93.09,8.03,2.94,5.39,-7.54,0.49,-4.37
40.72981,-74.00989,2021,2,10,82.8,9.8,2.84,5.26,-11.02,-1.21,-7.74
40.72981,-74.00989,2021,2,11,87.62,6.75,2.6,4.49,-7.79,-1.04,-5.83
40.72981,-74.00989,2021,2,12,78.5,11.15,2.82,4.73,-13.81,-2.65,-10.48
40.72981,-74.00989,2021,2,13,85.54,6.03,1.79,1.98,-9.72,-3.68,-8
40.72981,-74.00989,2021,2,14,91.37,5.42,1.8,2.76,-3.76,1.66,-2.89
40.72981,-74.00989,2021,2,15,92.38,3.79,2.98,4.96,-3.21,0.58,-2.25
40.72981,-74.00989,2021,2,16,93.34,10,5.35,8.77,-3.44,6.56,1.58
40.72981,-74.00989,2021,2,17,73.23,6.11,3.36,4.79,-8.15,-2.04,-8.86
40.72981,-74.00989,2021,2,18,88.28,3,2.16,2.31,-4.96,-1.95,-5.43
40.72981,-74.00989,2021,2,19,94.45,5,1.45,2.41,-4.71,0.29,-3.13
40.72981,-74.00989,2021,2,20,87.16,5.81,1.19,1.54,-7.05,-1.24,-5.92
40.72981,-74.00989,2021,2,21,81.51,10.44,2.54,4.91,-10.47,-0.02,-7.48
40.72981,-74.00989,2021,2,22,95.63,6.93,2.38,3.51,-5.67,1.27,-2
40.72981,-74.00989,2021,2,23,95.41,3.68,2.52,4.94,-1.31,2.37,-0.12
40.72981,-74.00989,2021,2,24,90.34,10.52,3.63,7.32,-2.81,7.7,1.39
40.72981,-74.00989,2021,2,25,80.88,8.07,3.76,5.09,-1.64,6.43,-0.63
40.72981,-74.00989,2021,2,26,74.08,9.76,2.89,5.9,-3.15,6.6,-2.74
40.72981,-74.00989,2021,2,27,98.95,9.55,2.68,3.94,-0.03,9.52,4.07
40.72981,-74.00989,2021,2,28,95.49,5.06,2.5,3.92,0.4,5.46,2.3
40.72981,-74.00989,2021,3,1,89.54,8.83,8.06,12.04,-2.23,6.6,1.91
40.72981,-74.00989,2021,3,2,65.06,6.11,6.2,8.33,-6.22,-0.11,-8.99
40.72981,-74.00989,2021,3,3,84.19,11.56,2.04,1.61,-3.33,8.22,-0.79
40.72981,-74.00989,2021,3,4,77.47,8.95,4.32,4.1,-3.92,5.04,-2.83
40.72981,-74.00989,2021,3,5,65.16,7.3,2.61,2.72,-5.83,1.47,-7.99
40.72981,-74.00989,2021,3,6,74.92,5.56,2.04,1.99,-5.18,0.38,-5.71
40.72981,-74.00989,2021,3,7,73.13,10.41,0.95,2.28,-6.67,3.73,-6.1
40.72981,-74.00989,2021,3,8,70.75,12.29,1.92,4.31,-7.47,4.82,-5.86
40.72981,-74.00989,2021,3,9,83.69,13.42,1.36,3.93,-0.3,13.12,2.24
40.72981,-74.00989,2021,3,10,87.68,12.73,1.76,3.09,-1.43,11.3,2.76
40.72981,-74.00989,2021,3,11,94.16,13.28,2.29,5.81,3.79,17.06,8.37
40.72981,-74.00989,2021,3,12,75.54,9.44,3.65,6.82,6.17,15.61,6.8
40.72981,-74.00989,2021,3,13,65.18,10.18,4.67,7.98,-2.78,7.39,-3.81
40.72981,-74.00989,2021,3,14,67.43,12.21,4.97,7.93,-3.45,8.76,-2.95
40.72981,-74.00989,2021,3,15,59.34,7.82,4.13,5.73,-5.84,1.99,-9.24
40.72981,-74.00989,2021,3,16,71.87,6.38,1.5,2.71,-4.1,2.28,-5.12
