LAT,LON,YEAR,MO,DY,RH2M,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,T2M_MIN,T2M_MAX,T2MDEW
34.17651,-118.32919,2020,12,27,66.04,9.44,2.18,3.41,7.43,16.87,4.1
34.17651,-118.32919,2020,12,28,88.34,3.78,6.45,7.87,5.44,9.22,5.69
34.17651,-118.32919,2020,12,29,60.07,11.01,3.69,3.62,3.34,14.35,-0.02
34.17651,-118.32919,2020,12,30,37.55,14.22,2.64,5.25,2.77,16.99,-5.22
34.17651,-118.32919,2020,12,31,53.97,12.64,5.5,5.16,3.12,15.76,-0.35
34.17651,-118.32919,2021,1,1,43.57,11.33,5.7,6.9,5.37,16.7,-2.31
34.17651,-118.32919,2021,1,2,54.23,10.19,2.05,2.28,6.79,16.98,1.47
34.17651,-118.32919,2021,1,3,65.82,9.82,1.62,3.42,5.31,15.13,3.32
34.17651,-118.32919,2021,1,4,64.67,11.23,3.94,4.41,6.56,17.8,4.3
34.17651,-118.32919,2021,1,5,59.38,15.42,3.3,3.01,4.81,20.23,3.01
34.17651,-118.32919,2021,1,6,41.07,12.85,3.56,6.3,8.15,21,-0.1
34.17651,-118.32919,2021,1,7,45.67,12.28,4.04,5.31,6.95,19.23,0.06
34.17651,-118.32919,2021,1,8,39.47,14.29,3.26,5.33,6.67,20.96,-1.56
34.17651,-118.32919,2021,1,9,39.92,11.84,5.83,5.49,6.47,18.31,-2.57
34.17651,-118.32919,2021,1,10,40.31,12.26,5.19,7.13,5.68,17.94,-2.72
34.17651,-118.32919,2021,1,11,39.47,13.98,4.76,6.61,5.57,19.55,-2.6
34.17651,-118.32919,2021,1,12,40.8,11.98,3.33,4.54,5.82,17.81,-2.13
34.17651,-118.32919,2021,1,13,35.69,15.21,4.05,6.65,6.88,22.1,-2.01
34.17651,-118.32919,2021,1,14,39.5,15.16,5.59,6.54,10.95,26.11,2.69
34.17651,-118.32919,2021,1,15,32.61,15.12,4.97,7.02,11.87,26.99,0.37
34.17651,-118.32919,2021,1,16,35.98,13.54,4.73,3.88,12.5,26.04,2.06
34.17651,-118.32919,2021,1,17,30.17,12.87,5.79,8.55,12.27,25.13,-0.8
34.17651,-118.32919,2021,1,18,35.89,14.06,4.82,5.28,8.81,22.87,-0.38
34.17651,-118.32919,2021,1,19,41.72,7.34,9.99,9.9,7.39,14.73,-1.63
34.17651,-118.32919,2021,1,20,51.28,9.44,6.83,7.7,9.67,19.11,3.49
34.17651,-118.32919,2021,1,21,67.2,11.48,3.32,4.43,8.05,19.53,6.72
34.17651,-118.32919,2021,1,22,79.45,7.92,4.77,4.19,6.52,14.44,6.65
34.17651,-118.32919,2021,1,23,76.55,6.98,2.36,3.69,3.44,10.42,3.34
34.17651,-118.32919,2021,1,24,72.74,11.54,3.17,3.67,1.59,13.13,2.32
34.17651,-118.32919,2021,1,25,71.06,5.92,5.64,5.38,1.35,7.27,-0.02
34.17651,-118.32919,2021,1,26,64.57,11.45,2.26,4.79,-0.58,10.87,-1.75
34.17651,-118.32919,2021,1,27,81.62,6.38,4.22,3.41,4.19,10.58,3.83
34.17651,-118.32919,2021,1,28,80.26,9.63,5.49,5.96,4.23,13.86,5.47
34.17651,-118.32919,2021,1,29,86.36,5.27,5.91,7.25,3.59,8.86,4.29
34.17651,-118.32919,2021,1,30,60.78,13.63,3.26,5.6,1.4,15.02,0.33
34.17651,-118.32919,2021,1,31,48.19,11.85,3.97,4.9,5.21,17.06,0.15
34.17651,-118.32919,2021,2,1,52.48,9.76,3.18,6.19,9.43,19.2,3.61
34.17651,-118.32919,2021,2,2,54.45,10.13,4.09,4.37,9.96,20.1,4.8
34.17651,-118.32919,2021,2,3,66.97,13.27,3.26,2.87,5.47,18.74,5.55
34.17651,-118.32919,2021,2,4,51.55,12.69,5.92,6.43,4.21,16.9,-0.2
34.17651,-118.32919,2021,2,5,44.56,16.21,3.52,5.49,4.8,21,-0.37
34.17651,-118.32919,2021,2,6,36.29,16.01,5.67,8.71,6.76,22.77,-1.06
34.17651,-118.32919,2021,2,7,41.66,14.82,2.74,4.1,6.77,21.59,0.38
34.17651,-118.32919,2021,2,8,54.53,12.27,3.66,3.74,6.63,18.9,2.28
34.17651,-118.32919,2021,2,9,70.3,8.6,2.01,3.43,6.35,14.95,4.12
34.17651,-118.32919,2021,2,10,73.45,13.05,3.37,3.83,6.14,19.18,6.22
34.17651,-118.32919,2021,2,11,73.94,13.3,4.66,4.7,6.33,19.63,7.2
34.17651,-118.32919,2021,2,12,70.67,10.3,7.03,7.59,6.47,16.77,5.46
34.17651,-118.32919,2021,2,13,72.19,8.74,7.6,9.15,5.69,14.44,4.56
34.17651,-118.32919,2021,2,14,59.99,10.13,3.52,4.11,5.6,15.73,2.22
34.17651,-118.32919,2021,2,15,74.72,10.5,3.33,3.37,6.36,16.86,6.37
34.17651,-118.32919,2021,2,16,62.55,11.76,4.73,5.25,5.11,16.87,3.24
34.17651,-118.32919,2021,2,17,53.39,13,3.19,2.57,3.72,16.72,0.14
34.17651,-118.32919,2021,2,18,33.9,13.76,5.53,7.66,3.78,17.53,-5.22
34.17651,-118.32919,2021,2,19,45.37,13.86,3.07,3.51,6.81,20.67,0.7
34.17651,-118.32919,2021,2,20,59.87,8.73,8.31,9.2,5.92,14.66,2.04
34.17651,-118.32919,2021,2,21,37.49,14.42,5.78,6.05,4.57,18.99,-3.54
34.17651,-118.32919,2021,2,22,32.89,16.69,6.85,8.32,6.17,22.86,-2.89
34.17651,-118.32919,2021,2,23,39.22,15.74,3.23,4.77,8.13,23.88,1.34
34.17651,-118.32919,2021,2,24,49.36,14.47,8.02,11.56,8,22.47,3.21
34.17651,-118.32919,2021,2,25,25.88,11.35,8.68,9.67,6.7,18.06,-8.12
34.17651,-118.32919,2021,2,26,37.88,17.72,4.28,6.66,4.35,22.08,-2.33
34.17651,-118.32919,2021,2,27,47.95,13.96,5.6,6.83,5.5,19.46,0.64
34.17651,-118.32919,2021,2,28,28.14,12.25,7.69,7.64,5.38,17.63,-7.43
34.17651,-118.32919,2021,3,1,31.84,16.81,4.95,7.22,3.79,20.6,-4.95
34.17651,-118.32919,2021,3,2,35.32,16.78,4.17,5.59,4.12,20.9,-3.24
34.17651,-118.32919,2021,3,3,78.56,6.58,5.59,6.24,5.74,12.31,4.83
34.17651,-118.32919,2021,3,4,61.76,14.65,2.74,3.21,4.63,19.28,4.18
34.17651,-118.32919,2021,3,5,43.7,16.11,2.49,3.08,7.24,23.35,1.94
34.17651,-118.32919,2021,3,6,66.08,13.82,4.39,4.33,5.82,19.64,5.79
34.17651,-118.32919,2021,3,7,76.55,9.94,2.73,3.23,5.05,14.99,6.12
34.17651,-118.32919,2021,3,8,67.94,9.92,4.08,3.88,7.34,17.26,5.46
34.17651,-118.32919,2021,3,9,61.04,11.51,6.5,7.17,3.68,15.19,1.9
34.17651,-118.32919,2021,3,10,80.13,5.21,4.98,4.94,4.74,9.96,3.83
34.17651,-118.32919,2021,3,11,75,5.91,3.06,3.4,3.86,9.76,1.89
34.17651,-118.32919,2021,3,12,64.84,10.1,1.39,1.8,1.89,11.98,0.63
34.17651,-118.32919,2021,3,13,62.57,14.05,3.7,3.8,2.67,16.72,2.1
34.17651,-118.32919,2021,3,14,72.25,12.01,5.06,5.47,5.4,17.4,5.16
34.17651,-118.32919,2021,3,15,68.74,9.47,5.79,6.06,2.7,12.17,2.25
34.17651,-118.32919,2021,3,16,62.15,14.73,4.81,6.32,0.78,15.5,0.64
